crossing time (s)	slope (V/s)	crossing number
6354.611647	17.869254	5708
6355.639871	18.502263	5709
6356.647815	17.699539	5710
6357.678946	16.969450	5711
6358.682350	16.507735	5712
6359.703680	16.694657	5713
6360.750301	17.371778	5714
6361.741805	15.926242	5715
6362.764812	16.226971	5716
6363.784227	15.821665	5717
6364.805575	15.836539	5718
6365.794480	15.974706	5719
6366.851340	16.187239	5720
6367.844555	15.094851	5721
6368.927282	15.308553	5722
6369.870693	14.731047	5723
6370.953295	14.728947	5724
6371.916038	15.076731	5725
6372.980934	14.578808	5726
6373.962348	14.094318	5727
6375.043225	13.986526	5728
6376.004724	13.771359	5729
6377.048151	13.801453	5730
6378.043264	14.054633	5731
6379.083252	13.405256	5732
