time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6196.526873	116.054138	1.145496	0.026242	177
6198.568950	116.058617	1.132729	0.026829	179
6200.612261	116.219322	1.120150	0.027642	181
6202.656398	116.466301	1.110657	0.028191	183
6204.697129	116.570351	1.104758	0.027738	185
6206.733533	116.292175	1.099598	0.027003	187
6208.766878	115.732430	1.089194	0.026953	189
6210.801957	115.444931	1.068810	0.028185	191
6212.843437	115.631447	1.052967	0.029185	193
6214.888523	318.929535	-1.067038	-0.100000	195
6216.933552	116.422188	1.033215	0.029435	197
6218.975237	116.457809	1.028800	0.028636	199
6221.012097	116.263718	1.022954	0.027994	201
6223.046936	115.952995	1.010490	0.028125	203
6225.082283	295.845825	-0.995264	-0.028231	205
6227.119448	295.904724	-0.981784	-0.028445	207
6229.158493	295.989349	-0.973098	-0.028472	209
6231.197976	296.154266	-0.962800	-0.028134	211
6233.237805	296.257599	-0.954771	-0.028182	213
6235.277821	296.383667	-0.944458	-0.028279	215
6237.318161	296.420715	-0.934364	-0.027978	217
6239.360542	296.400208	-0.922797	-0.027773	219
6241.404512	295.963989	-0.913225	-0.027214	221
6243.449270	295.408508	-0.904216	-0.026921	223
6245.492248	295.053528	-0.896061	-0.027029	225
6247.530733	295.150360	-0.890987	-0.027641	227
6249.565471	295.754456	-0.884788	-0.027741	229
6251.598764	296.477966	-0.874374	-0.027663	231
6253.634423	296.922821	-0.860685	-0.027198	233
6255.675402	296.799255	-0.847587	-0.026213	235
6257.720483	296.232727	-0.836151	-0.025705	237
6259.766212	295.575745	-0.827118	-0.025542	239
6261.810282	295.272278	-0.820521	-0.025717	241
6263.851305	295.275055	-0.814628	-0.025740	243
6265.889548	295.476715	-0.807072	-0.025729	245
6267.927417	295.682587	-0.799162	-0.025509	247
6269.965669	295.822937	-0.789701	-0.025120	249
6272.005551	295.879456	-0.780807	-0.025036	251
6274.045062	295.942200	-0.770749	-0.025020	253
6276.086432	295.983521	-0.760118	-0.024937	255
6278.128455	296.098633	-0.751213	-0.024677	1
6280.169136	296.205811	-0.743678	-0.024501	3
6282.208018	296.204865	-0.738633	-0.023896	5
6284.242131	296.069855	-0.733880	-0.023424	7
6286.274546	295.733276	-0.725575	-0.022929	9
6288.307501	295.562805	-0.713944	-0.023626	11
6290.346244	295.439362	-0.702890	-0.022980	13
6292.388842	295.644104	-0.692301	-0.023186	15
6294.435086	295.895599	-0.683072	-0.023049	17
6296.481255	296.084137	-0.677991	-0.022844	19
6298.525843	296.157013	-0.672925	-0.022288	21
6300.565666	296.168793	-0.666766	-0.021540	23
6302.602475	296.076202	-0.661556	-0.021212	25
6304.638324	295.869171	-0.656288	-0.020836	27
6306.674347	295.808716	-0.647919	-0.020891	29
6308.709998	295.794525	-0.640488	-0.020843	31
6310.748125	295.829132	-0.632036	-0.020592	33
6312.786225	295.922882	-0.624048	-0.020417	35
6314.826888	295.890503	-0.615568	-0.020191	37
6316.869265	295.837402	-0.608061	-0.019479	39
6318.913039	295.606445	-0.600932	-0.019154	41
6320.956661	295.342804	-0.594063	-0.018690	43
6322.999909	295.032074	-0.587342	-0.018589	45
6325.040773	294.883362	-0.581986	-0.018400	47
6327.078162	295.010040	-0.577266	-0.018205	49
6329.111835	295.354645	-0.571734	-0.018218	51
6331.143724	295.882568	-0.565459	-0.018062	53
6333.175222	296.377258	-0.557347	-0.018011	55
6335.210957	296.630737	-0.549222	-0.017746	57
6337.251215	296.591400	-0.541709	-0.017124	59
6339.296545	296.191010	-0.534608	-0.016534	61
6341.344008	295.731506	-0.530191	-0.016106	63
6343.388853	295.300720	-0.525032	-0.016151	65
6345.433792	295.087646	-0.520071	-0.015935	67
6347.475340	295.123322	-0.515622	-0.015846	69
6349.515227	295.214783	-0.509974	-0.015635	71
6351.553761	295.345123	-0.504081	-0.015377	73
6353.593079	295.489471	-0.497789	-0.015033	75
6355.633757	295.609406	-0.492152	-0.014856	77
6357.673165	295.720825	-0.487070	-0.014484	79
6359.710034	295.770020	-0.483058	-0.014043	81
6361.745681	295.775299	-0.478983	-0.013740	83
6363.778877	295.615723	-0.474278	-0.013445	85
6365.808304	295.373260	-0.467473	-0.013057	87
6367.841179	295.209503	-0.458486	-0.013000	89
6369.876026	295.141052	-0.450351	-0.012852	91
6371.917054	295.144501	-0.442648	-0.012892	93
6373.961094	295.343719	-0.436595	-0.012732	95
6376.007094	295.486847	-0.431889	-0.012557	97
6378.054222	295.645233	-0.427153	-0.012308	99
