crossing time (s)	slope (V/s)	crossing number
5067.717606	78.142326	4423
5068.752054	77.423251	4424
5069.765685	77.947218	4425
5070.793210	78.249498	4426
5071.810136	74.902002	4427
5072.841312	75.702126	4428
5073.860931	74.115137	4429
5074.874430	72.691080	4430
5075.887129	72.396325	4431
5076.914301	71.263351	4432
5077.911245	70.476085	4433
5078.959641	67.817679	4434
5079.967589	69.568043	4435
5081.001611	67.511806	4436
5081.998812	65.884243	4437
5083.015724	65.096468	4438
5084.029252	64.832699	4439
5085.092873	65.404775	4440
5086.099065	61.932966	4441
5087.141507	62.865342	4442
5088.104090	62.074737	4443
5089.148283	61.128824	4444
5090.172091	60.221713	4445
5091.214562	60.534825	4446
5092.217447	58.150672	4447
5093.239875	57.701057	4448
5094.237067	57.196652	4449
5095.294791	55.962495	4450
5096.298418	56.091617	4451
5097.328947	54.951618	4452
5098.326443	54.756989	4453
5099.358199	53.095271	4454
5100.361703	52.900180	4455
5101.412457	51.986088	4456
5102.401047	52.201627	4457
5103.447712	50.724787	4458
5104.460356	50.206544	4459
5105.481344	49.725836	4460
5106.493542	50.669882	4461
5107.529355	48.070793	4462
5108.541292	47.416822	4463
5109.570301	46.130177	4464
5110.589971	45.742630	4465
5111.602949	46.105804	4466
5112.609813	44.952687	4467
5113.656824	43.905246	4468
5114.658089	44.843052	4469
5115.703362	43.156961	4470
5116.677157	41.947386	4471
5117.730643	41.705545	4472
5118.743998	41.912969	4473
5119.775641	41.281224	4474
5120.780071	40.199450	4475
5121.811654	40.553970	4476
5122.830525	40.227634	4477
5123.837226	40.230234	4478
5124.892318	37.645021	4479
5125.886855	37.809549	4480
5126.900903	36.247273	4481
5127.945596	37.244395	4482
5128.957660	37.228188	4483
5129.957602	36.139164	4484
5130.978267	34.885468	4485
5132.002978	34.397099	4486
5133.028802	32.820338	4487
5134.061175	33.245850	4488
5135.067229	33.673411	4489
5136.091429	32.470643	4490
5137.107570	33.737740	4491
5138.117546	32.199606	4492
5139.144057	31.106569	4493
5140.165290	31.121086	4494
5141.207653	31.064855	4495
5142.216815	29.519693	4496
5143.233577	30.507546	4497
5144.264813	28.824375	4498
5145.271436	29.584736	4499
5146.308175	27.587565	4500
5147.315952	29.122694	4501
5148.345873	26.544711	4502
5149.330156	28.036849	4503
5150.393529	26.511122	4504
5151.366431	26.062348	4505
5152.448298	26.569508	4506
5153.424640	25.718805	4507
5154.465862	26.041135	4508
5155.456069	25.084675	4509
5156.518682	25.931862	4510
5157.522259	24.494991	4511
5158.540131	26.098799	4512
5159.574989	24.452203	4513
5160.583697	23.254155	4514
5161.610058	22.970391	4515
5162.638629	21.321295	4516
5163.624842	20.504981	4517
5164.682231	21.790940	4518
5165.655198	22.008706	4519
5166.711095	20.388827	4520
5167.715111	23.080560	4521
5168.757214	22.322586	4522
5169.741309	18.385571	4523
5170.801807	18.911576	4524
5171.773844	19.834668	4525
5172.833806	18.261972	4526
5173.820730	19.133906	4527
5174.878672	19.271775	4528
5175.857818	18.259897	4529
5176.923365	18.785370	4530
5177.912476	19.665588	4531
5178.956339	18.012760	4532
5179.940623	18.538334	4533
5181.012194	17.141631	4534
5181.971784	17.238647	4535
5183.039841	17.348757	4536
5184.032357	17.158622	4537
5185.068304	16.702901	4538
5186.101557	16.587881	4539
5187.098171	16.140494	4540
5188.129231	15.973007	4541
5189.144113	15.654306	4542
5190.161273	15.314919	4543
5191.181039	15.153541	4544
5192.195331	15.362237	4545
5193.239216	14.841703	4546
5194.228206	14.238811	4547
5195.287387	15.190483	4548
5196.250822	13.631531	4549
5197.324641	13.874837	4550
5198.312858	15.090406	4551
5199.367436	13.920351	4552
5200.333331	13.450803	4553
5201.402650	13.468020	4554
5202.385992	13.269642	4555
5203.425657	12.846303	4556
5204.428160	12.341192	4557
5205.466225	13.073768	4558
5206.483574	12.521342	4559
5207.509332	11.985701	4560
5208.515391	12.043531	4561
5209.550296	11.177330	4562
5210.574706	11.424838	4563
5211.583291	10.861822	4564
5212.609752	10.771405	4565
5213.611480	11.002106	4566
5214.644433	10.265645	4567
5215.672538	11.012066	4568
5216.686168	10.675644	4569
5217.697513	10.389769	4570
5218.724507	10.699307	4571
5219.757829	10.106540	4572
5220.753820	9.530899	4573
5221.786471	10.478111	4574
5222.809564	10.706311	4575
5223.855592	10.327963	4576
5224.837027	8.469223	4577
5225.882493	9.116650	4578
5226.872629	9.748758	4579
5227.936164	8.887098	4580
5228.908113	8.162381	4581
5229.981214	8.709886	4582
5230.934620	8.233870	4583
5232.009184	6.957166	4584
