crossing time (s)	slope (V/s)	crossing number
4811.596062	83.399058	4173
4812.625103	83.245123	4174
4813.636242	84.049387	4175
4814.674516	82.001355	4176
4815.688219	78.951474	4177
4816.712208	78.655657	4178
4817.701260	79.485383	4179
4818.766734	77.988259	4180
4819.782934	73.800199	4181
4820.796943	76.434778	4182
4821.808779	74.998801	4183
4822.825543	72.058933	4184
4823.831826	72.062936	4185
4824.874690	71.785404	4186
4825.893800	70.952842	4187
4826.924251	69.967197	4188
4827.924775	69.347600	4189
4828.946074	67.619636	4190
4829.974527	67.708260	4191
4830.982416	66.574404	4192
4831.990558	64.898977	4193
4833.043323	64.398160	4194
4834.053698	63.771220	4195
4835.098863	62.248213	4196
4836.085550	61.868110	4197
4837.113105	61.175112	4198
4838.118445	61.841214	4199
4839.171769	58.809146	4200
4840.183109	58.701858	4201
4841.205700	57.809907	4202
4842.210507	56.591955	4203
4843.251245	56.954948	4204
4844.253532	55.301061	4205
4845.291008	55.309892	4206
4846.310984	53.698349	4207
4847.324263	52.244816	4208
4848.342252	53.152562	4209
4849.353777	50.909074	4210
4850.377477	50.647755	4211
4851.388987	51.796974	4212
4852.406789	49.749016	4213
4853.437278	48.134597	4214
4854.460084	48.417986	4215
4855.489220	47.605778	4216
4856.499457	46.134962	4217
4857.517493	47.635544	4218
4858.547432	45.332737	4219
4859.555893	44.989211	4220
4860.573451	44.123678	4221
4861.617765	44.061745	4222
4862.623016	42.456633	4223
4863.636199	42.998595	4224
4864.665234	42.447146	4225
4865.677837	41.247264	4226
4866.692300	41.634456	4227
4867.755510	40.853211	4228
4868.734922	38.676014	4229
4869.775818	40.231442	4230
4870.783342	37.117747	4231
4871.808693	37.622589	4232
4872.831776	37.815605	4233
4873.856002	36.393830	4234
4874.855922	37.826019	4235
4875.907342	36.902459	4236
4876.898315	36.269103	4237
4877.954139	35.000542	4238
4878.943230	34.906983	4239
4879.963427	33.913881	4240
4880.983153	33.483957	4241
4882.011247	33.541559	4242
4883.034053	33.581719	4243
4884.046344	32.755246	4244
4885.087943	30.688619	4245
4886.099113	31.793358	4246
4887.089904	32.033770	4247
4888.135701	30.461803	4248
4889.147830	30.908389	4249
4890.174888	29.646953	4250
4891.157465	31.170413	4251
4892.234388	28.771483	4252
4893.201798	29.739150	4253
4894.257155	28.616359	4254
4895.269994	27.650839	4255
4896.305138	28.158931	4256
4897.298051	27.909661	4257
4898.334980	27.364776	4258
4899.366439	26.130907	4259
4900.378616	26.312834	4260
4901.393927	25.770930	4261
4902.429056	25.708693	4262
4903.427369	24.598469	4263
4904.467999	25.777688	4264
4905.467078	24.320484	4265
4906.487545	24.622891	4266
4907.513602	24.748651	4267
4908.535277	23.768072	4268
4909.545190	22.391096	4269
4910.592693	22.808042	4270
4911.581559	22.068909	4271
4912.602373	22.905619	4272
4913.641439	22.563747	4273
4914.658220	21.231388	4274
4915.667045	21.262806	4275
4916.717547	21.601525	4276
4917.707754	20.742245	4277
4918.748855	20.350944	4278
4919.755629	19.982558	4279
4920.791115	20.025346	4280
4921.799305	19.231143	4281
4922.805866	19.603121	4282
4923.843073	18.856147	4283
4924.850570	19.195091	4284
4925.874570	18.244613	4285
4926.906650	17.842701	4286
4927.903827	18.186062	4287
4928.958776	18.134828	4288
4929.972761	17.078100	4289
4930.996696	16.794992	4290
4932.001250	17.024043	4291
4933.013564	16.987367	4292
4934.060029	16.590654	4293
4935.068524	16.286167	4294
4936.082506	16.954632	4295
4937.094749	15.464187	4296
4938.120042	16.361019	4297
4939.140318	15.359278	4298
4940.147942	16.065873	4299
4941.189454	13.951507	4300
4942.183020	14.793862	4301
4943.244832	14.949264	4302
4944.238558	13.262140	4303
4945.291087	13.858155	4304
4946.273788	13.469531	4305
4947.290703	14.112142	4306
4948.341855	14.154993	4307
4949.346093	12.494938	4308
4950.342663	12.807375	4309
4951.413179	12.340158	4310
4952.380660	12.868546	4311
4953.429549	12.956470	4312
4954.432880	11.733633	4313
4955.469077	13.253659	4314
4956.482580	11.158551	4315
4957.520517	11.611646	4316
4958.529927	11.832503	4317
4959.555537	12.025614	4318
4960.538840	11.024420	4319
4961.597253	11.341961	4320
4962.562555	11.376014	4321
4963.646054	10.098680	4322
4964.617945	10.479680	4323
4965.670312	10.183932	4324
4966.687841	11.149919	4325
4967.693149	10.513323	4326
4968.722224	9.716451	4327
4969.735556	10.425819	4328
4970.762166	9.560087	4329
4971.782884	8.473137	4330
4972.808755	9.249921	4331
4973.817947	9.260283	4332
4974.831084	10.072781	4333
4975.857814	8.784108	4334
4976.873622	8.808227	4335
4977.897974	8.919668	4336
4978.910171	8.549742	4337
4979.948129	8.845032	4338
4980.957882	8.820255	4339
4981.997024	9.154791	4340
4983.008403	8.241622	4341
