time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4838.125163	285.504578	-0.912801	-0.015173	103
4840.165371	285.261047	-0.899612	-0.014844	105
4842.206355	285.007385	-0.883179	-0.015051	107
4844.252677	285.512787	-0.867303	-0.016999	109
4846.300480	286.307678	-0.860900	-0.016319	111
4848.335933	285.507568	-0.861140	-0.012226	113
4850.368940	284.179840	-0.834499	-0.015406	115
4852.420001	286.199158	-0.814310	-0.018523	117
4854.458869	285.616211	-0.822991	-0.009758	119
4856.491635	284.094727	-0.793508	-0.016816	121
4858.545231	286.599792	-0.785200	-0.016361	123
4860.575771	284.464935	-0.790125	-0.009509	125
4862.617176	284.823608	-0.755459	-0.019122	127
4864.667256	286.392822	-0.759603	-0.012688	129
4866.695148	284.102966	-0.751527	-0.011635	131
4868.739248	284.856934	-0.726216	-0.017395	133
4870.789206	286.146759	-0.725915	-0.013944	135
4872.822066	285.005890	-0.725075	-0.011997	137
4874.854641	284.280365	-0.707684	-0.013400	139
4876.897792	284.701294	-0.692569	-0.014357	141
4878.944615	285.141510	-0.683800	-0.013740	143
4880.989015	285.180084	-0.677073	-0.013200	145
4883.031999	284.998016	-0.668756	-0.012771	147
4885.072789	284.835999	-0.660731	-0.012670	149
4887.111407	284.705872	-0.652576	-0.012489	151
4889.149478	284.708679	-0.645409	-0.012672	153
4891.183056	285.079010	-0.637562	-0.013177	155
4893.217577	285.736725	-0.626818	-0.013247	157
4895.260021	285.774323	-0.610980	-0.011452	159
4897.310714	284.406006	-0.599307	-0.009888	161
4899.356030	283.767029	-0.600564	-0.012519	163
4901.383554	285.548187	-0.596731	-0.014289	165
4903.420200	286.108887	-0.575947	-0.009895	167
4905.475210	283.886017	-0.565407	-0.008648	169
4907.513611	284.225739	-0.570807	-0.013440	171
4909.539512	286.305481	-0.556889	-0.012040	173
4911.586932	285.276642	-0.539848	-0.007794	175
4913.639903	283.605682	-0.539844	-0.009995	177
4915.671274	284.763947	-0.539405	-0.012463	179
4917.700607	286.053406	-0.526527	-0.010974	181
4919.743565	285.722839	-0.512279	-0.009015	183
4921.793886	284.726288	-0.503483	-0.008915	185
4923.841565	284.273163	-0.499093	-0.009577	187
4925.882089	284.410095	-0.494311	-0.009742	189
4927.919471	284.725739	-0.486974	-0.009586	191
4929.960690	284.855621	-0.478602	-0.009374	193
4932.001086	285.054840	-0.471095	-0.009275	195
4934.044686	285.206848	-0.462938	-0.009090	197
4936.083950	285.377258	-0.457751	-0.008829	199
4938.119790	285.262299	-0.453888	-0.007918	201
4940.148799	284.605164	-0.447965	-0.007122	203
4942.180506	283.875427	-0.436186	-0.007524	205
4944.226384	284.292999	-0.422935	-0.009135	207
4946.280829	285.594269	-0.418170	-0.009370	209
4948.326358	285.863525	-0.420220	-0.007007	211
4950.349087	284.332947	-0.416721	-0.005825	213
4952.379768	283.513153	-0.401932	-0.007251	215
4954.432023	284.686523	-0.390461	-0.009067	217
4956.486465	285.858429	-0.389853	-0.007798	219
4958.522324	285.351593	-0.391169	-0.005908	221
4960.545765	284.133392	-0.384401	-0.005805	223
4962.577017	283.764496	-0.372973	-0.006450	225
4964.622766	284.132935	-0.364730	-0.006934	227
4966.674565	284.642792	-0.360219	-0.006764	229
4968.721655	284.864288	-0.356175	-0.006392	231
4970.765849	284.835388	-0.352049	-0.006076	233
4972.807974	284.670807	-0.348076	-0.005877	235
4974.847015	284.519409	-0.343740	-0.005632	237
4976.887062	284.277557	-0.338639	-0.005645	239
4978.925273	284.186188	-0.334338	-0.005500	241
4980.962656	284.171295	-0.329883	-0.005548	243
4982.995648	284.429504	-0.325157	-0.005334	245
