crossing time (s)	slope (V/s)	crossing number
4354.429124	18.794170	3633
4355.453867	18.705714	3634
4356.461293	18.416784	3635
4357.504020	18.106701	3636
4358.515274	17.546359	3637
4359.541340	17.127709	3638
4360.551131	16.218266	3639
4361.583606	16.868134	3640
4362.606686	17.652298	3641
4363.623908	15.172623	3642
4364.642394	16.294172	3643
4365.645700	15.283233	3644
4366.694578	14.474712	3645
4367.690486	14.802767	3646
4368.736463	14.698414	3647
4369.734725	14.657554	3648
4370.795866	14.477450	3649
4371.742403	14.013963	3650
4372.830160	13.647141	3651
4373.814985	12.296048	3652
4374.862786	12.610898	3653
4375.867921	13.262095	3654
4376.885297	12.233928	3655
4377.912460	12.774674	3656
4378.913373	12.150839	3657
4379.954793	11.230904	3658
4380.961099	11.931917	3659
4381.994338	10.996047	3660
4382.996881	11.336306	3661
4384.054336	11.087119	3662
4385.036134	10.405372	3663
4386.081811	10.729589	3664
4387.066169	11.343988	3665
4388.123305	11.222739	3666
4389.135164	9.934225	3667
4390.153417	10.771159	3668
4391.172286	10.393628	3669
4392.175466	9.020266	3670
4393.240044	9.701952	3671
4394.206843	9.250711	3672
4395.250410	8.604519	3673
4396.268927	9.660823	3674
4397.299716	8.199142	3675
4398.299439	8.491031	3676
4399.355704	7.458237	3677
4400.326767	10.090522	3678
4401.388770	7.648584	3679
4402.382104	7.293882	3680
4403.422567	7.661722	3681
4404.430266	8.208811	3682
4405.478864	8.128150	3683
4406.481057	7.774767	3684
4407.504522	7.195035	3685
4408.537952	7.524078	3686
4409.516081	6.734664	3687
4410.569361	6.945273	3688
4411.567205	7.073981	3689
4412.628339	6.036744	3690
4413.620549	6.163672	3691
4414.668193	5.915655	3692
4415.667007	5.710776	3693
4416.690044	5.332312	3694
4417.698042	6.596696	3695
4418.702865	5.315914	3696
4419.751316	5.085826	3697
4420.763376	4.202614	3698
4421.806384	6.018848	3699
4422.782634	4.667429	3700
4423.867238	3.426271	3701
4424.837850	4.543390	3702
4425.906169	5.259740	3703
4426.859824	4.808396	3704
4427.921042	5.447059	3705
4428.915541	4.585948	3706
4429.984531	5.102024	3707
4430.942984	4.713544	3708
4432.008976	6.096873	3709
4433.002183	4.914820	3710
4434.048607	5.667863	3711
4435.067887	5.327977	3712
4436.049343	2.439228	3713
